Order_ID,User_ID,User_Name,City,Restaurant_Name,Cuisine_Type,Order_Amount,Tip_Amount,Delivery_Time_Mins,Order_Date,Year,Month,Day_of_Week,Payment_Method,Order_Count_Year
ORD_004644,USER_0628,Neha Gupta,Indore,Biryani Blues,Biryani,893.09,154.66,22.0,2024-10-12,2024,10,Saturday,Credit Card,4
ORD_004645,USER_0138,Rohit Sharma,Kolkata,Punjab Grill,North Indian,498.28,26.91,28.0,2024-04-10,2024,4,Wednesday,Wallet,2
ORD_004646,USER_0304,Rahul Joshi,Bangalore,Behrouz Biryani,Biryani,724.23,98.28,37.0,2023-05-17,2023,5,Wednesday,UPI,4
ORD_004647,USER_0229,Divya Sharma,Bhopal,Paradise Biryani,Biryani,266.84,39.06,35.0,2023-10-12,2023,10,Thursday,Wallet,4
ORD_004648,USER_0075,Vikram Gupta,Lucknow,Dhaba Express,North Indian,769.87,52.78,53.0,2023-07-10,2023,7,Monday,UPI,5
ORD_004649,USER_0679,Ananya Gupta,Kolkata,Giani's,Desserts,354.86,40.21,51.0,2024-08-09,2024,8,Friday,Debit Card,1
ORD_004650,USER_0482,Rahul Rao,Delhi,Golgappa House,Street Food,192.49,0.0,23.0,2023-02-22,2023,2,Wednesday,Debit Card,9
ORD_004651,USER_0002,Arjun Kumar,Chandigarh,Italian Bistro,Italian,522.21,69.8,45.0,2023-09-14,2023,9,Thursday,Cash,3
ORD_004652,USER_0087,Meera Nair,Nagpur,Delhi Chaat,Street Food,145.14,14.79,34.0,2024-12-29,2024,12,Sunday,Credit Card,2
ORD_004653,USER_0765,Arun Rao,Mumbai,Burger King,Fast Food,296.03,56.59,28.0,2023-05-17,2023,5,Wednesday,Credit Card,5
ORD_004654,USER_0271,Arun Nair,Chandigarh,Mainland China,Chinese,464.6,55.01,36.0,2024-05-19,2024,5,Sunday,Debit Card,5
ORD_004655,USER_0457,Suresh Reddy,Ahmedabad,Behrouz Biryani,Biryani,896.59,114.92,42.0,2023-06-18,2023,6,Sunday,Credit Card,5
ORD_004656,USER_0096,Neha Patel,Hyderabad,Udipi Kitchen,South Indian,192.7,16.2,44.0,2024-06-22,2024,6,Saturday,Credit Card,5
ORD_004657,USER_0544,Riya Joshi,Indore,Italian Bistro,Italian,940.35,123.47,52.0,2024-02-10,2024,2,Saturday,Debit Card,8
ORD_004658,USER_0181,Meera Verma,Bhopal,Punjabi Tadka,North Indian,398.74,61.32,57.0,2024-04-18,2024,4,Thursday,Wallet,4
ORD_004659,USER_0253,Riya Gupta,Jaipur,Lucknowi Biryani,Biryani,417.75,24.4,44.0,2024-08-31,2024,8,Saturday,Wallet,1
ORD_004660,USER_0719,Divya Patel,Bangalore,Italian Bistro,Italian,773.6,0.0,60.0,2023-07-01,2023,7,Saturday,Cash,6
ORD_004661,USER_0154,Karan Nair,Jaipur,Biryani Blues,Biryani,256.85,38.47,50.0,2024-02-22,2024,2,Thursday,Wallet,3
ORD_004662,USER_0297,Rahul Gupta,Surat,Giani's,Desserts,280.9,16.92,56.0,2024-10-22,2024,10,Tuesday,Wallet,4
ORD_004663,USER_0445,Rajesh Verma,Chandigarh,Pasta Street,Italian,1085.8,107.32,38.0,2023-03-22,2023,3,Wednesday,Debit Card,2
ORD_004664,USER_0600,Sneha Singh,Mumbai,Wok & Roll,Chinese,570.55,66.03,34.0,2023-04-28,2023,4,Friday,Debit Card,2
ORD_004665,USER_0646,Neha Rao,Bhopal,Punjab Grill,North Indian,368.47,0.0,51.0,2024-09-25,2024,9,Wednesday,Wallet,1
ORD_004666,USER_0433,Arun Patel,Delhi,Chowmein Corner,Chinese,338.52,46.55,42.0,2024-11-21,2024,11,Thursday,Debit Card,6
ORD_004667,USER_0785,Suresh Singh,Chandigarh,Delhi Chaat,Street Food,67.18,9.68,29.0,2024-08-06,2024,8,Tuesday,Credit Card,7
ORD_004668,USER_0021,Pooja Rao,Bangalore,Amritsari Haveli,North Indian,274.0,17.7,36.0,2024-10-22,2024,10,Tuesday,Credit Card,2
ORD_004669,USER_0517,Karan Gupta,Nagpur,Giani's,Desserts,123.08,0.0,25.0,2024-09-02,2024,9,Monday,Debit Card,6
ORD_004670,USER_0501,Kavya Verma,Hyderabad,Lucknowi Biryani,Biryani,275.38,45.46,22.0,2023-12-15,2023,12,Friday,Wallet,5
ORD_004671,USER_0717,Rohit Nair,Delhi,Giani's,Desserts,352.99,70.12,20.0,2023-04-11,2023,4,Tuesday,Wallet,2
ORD_004672,USER_0009,Suresh Rao,Kolkata,Punjabi Tadka,North Indian,764.04,93.64,31.0,2024-10-08,2024,10,Tuesday,Debit Card,2
ORD_004673,USER_0161,Rahul Reddy,Bhopal,Chowmein Corner,Chinese,654.91,0.0,57.0,2024-11-20,2024,11,Wednesday,UPI,5
ORD_004674,USER_0434,Neha Verma,Lucknow,Paradise Biryani,Biryani,408.19,72.67,42.0,2024-09-26,2024,9,Thursday,Cash,4
ORD_004675,USER_0468,Arun Patel,Delhi,Madras Cafe,South Indian,146.59,11.29,33.0,2024-04-20,2024,4,Saturday,Debit Card,6
ORD_004676,USER_0211,Kavya Kumar,Lucknow,La Pino'z,Italian,1150.09,174.04,50.0,2023-08-26,2023,8,Saturday,UPI,3
ORD_004677,USER_0455,Karan Sharma,Chennai,La Pino'z,Italian,649.2,65.06,50.0,2023-05-14,2023,5,Sunday,Debit Card,6
ORD_004678,USER_0050,Arjun Singh,Hyderabad,Pizza Hut,Italian,569.6,65.87,25.0,2023-01-10,2023,1,Tuesday,Debit Card,4
ORD_004679,USER_0002,Arjun Kumar,Chandigarh,Delhi Chaat,Street Food,175.91,13.61,52.0,2023-03-18,2023,3,Saturday,Cash,3
ORD_004680,USER_0423,Rohit Kumar,Lucknow,Madras Cafe,South Indian,110.57,22.06,45.0,2024-09-02,2024,9,Monday,UPI,6
ORD_004681,USER_0619,Rohit Patel,Nagpur,Bombay Street,Street Food,80.31,15.06,25.0,2024-04-30,2024,4,Tuesday,UPI,3
ORD_004682,USER_0123,Neha Patel,Jaipur,Mainland China,Chinese,415.71,61.72,35.0,2023-08-24,2023,8,Thursday,Cash,2
ORD_004683,USER_0224,Sanjay Joshi,Indore,Mainland China,Chinese,424.09,79.55,43.0,2023-07-21,2023,7,Friday,Credit Card,3
ORD_004684,USER_0372,Neha Reddy,Delhi,Lucknowi Biryani,Biryani,709.35,87.56,40.0,2024-04-01,2024,4,Monday,Cash,3
ORD_004685,USER_0486,Divya Patel,Nagpur,Saravana Bhavan,South Indian,249.77,,58.0,2024-11-08,2024,11,Friday,Debit Card,4
ORD_004686,USER_0473,Arun Joshi,Ahmedabad,Natural Ice Cream,Desserts,399.67,24.3,44.0,2024-03-01,2024,3,Friday,Cash,4
ORD_004687,USER_0267,Suresh Reddy,Surat,Pasta Street,Italian,1138.83,0.0,56.0,2024-11-17,2024,11,Sunday,UPI,4
ORD_004688,USER_0181,Meera Verma,Bhopal,Bombay Street,Street Food,189.61,0.0,57.0,2024-02-08,2024,2,Thursday,Cash,4
ORD_004689,USER_0598,Amit Reddy,Nagpur,Behrouz Biryani,Biryani,623.61,114.31,45.0,2024-10-06,2024,10,Sunday,Credit Card,4
ORD_004690,USER_0017,Vikram Kumar,Surat,Delhi Darbar,North Indian,434.04,29.39,23.0,2023-07-25,2023,7,Tuesday,Debit Card,6
ORD_004691,USER_0696,Rahul Singh,Pune,Chennai Express,South Indian,116.95,21.11,23.0,2023-09-23,2023,9,Saturday,Debit Card,4
ORD_004692,USER_0514,Rajesh Singh,Jaipur,Saravana Bhavan,South Indian,322.27,57.86,32.0,2023-07-29,2023,7,Saturday,UPI,2
ORD_004693,USER_0767,Sanjay Singh,Chandigarh,Italian Bistro,Italian,628.4,0.0,60.0,2024-03-01,2024,3,Friday,Credit Card,5
ORD_004694,USER_0784,Riya Reddy,Lucknow,Lucknowi Biryani,Biryani,474.8,73.38,41.0,2024-07-11,2024,7,Thursday,Debit Card,2
ORD_004695,USER_0306,Anjali Reddy,Chandigarh,Delhi Darbar,North Indian,791.41,148.78,44.0,2023-04-02,2023,4,Sunday,Wallet,3
ORD_004696,USER_0784,Riya Reddy,Lucknow,Udipi Kitchen,South Indian,311.14,0.0,50.0,2023-10-27,2023,10,Friday,Cash,5
ORD_004697,USER_0051,Neha Nair,Kolkata,Szechuan Kitchen,Chinese,347.6,22.85,28.0,2023-09-11,2023,9,Monday,UPI,4
ORD_004698,USER_0522,Vikram Patel,Chandigarh,Pasta Street,Italian,678.62,0.0,35.0,2023-09-26,2023,9,Tuesday,UPI,1
ORD_004699,USER_0777,Amit Patel,Bangalore,McDonald's,Fast Food,374.87,0.0,28.0,2024-01-04,2024,1,Thursday,Wallet,4
ORD_004700,USER_0070,Rahul Verma,Mumbai,Burger King,Fast Food,431.43,68.32,42.0,2024-12-18,2024,12,Wednesday,UPI,3
ORD_004701,USER_0771,Karan Sharma,Jaipur,Chennai Express,South Indian,299.93,30.11,58.0,2024-03-22,2024,3,Friday,Credit Card,5
ORD_004702,USER_0159,Kavya Reddy,Nagpur,La Pino'z,Italian,1094.62,107.79,51.0,2024-01-06,2024,1,Saturday,Cash,4
ORD_004703,USER_0448,Amit Rao,Jaipur,Pizza Hut,Italian,436.23,0.0,31.0,2024-11-13,2024,11,Wednesday,Wallet,3
ORD_004704,USER_0229,Divya Sharma,Bhopal,La Pino'z,Italian,788.85,111.91,26.0,2023-05-28,2023,5,Sunday,Debit Card,4
ORD_004705,USER_0744,Anjali Rao,Lucknow,La Pino'z,Italian,884.03,169.28,46.0,2024-09-04,2024,9,Wednesday,Wallet,4
ORD_004706,USER_0681,Pooja Joshi,Lucknow,Subway,Fast Food,335.56,32.93,49.0,2023-09-30,2023,9,Saturday,Credit Card,3
ORD_004707,USER_0533,Sneha Patel,Kolkata,Pizza Hut,Italian,1130.97,0.0,55.0,2023-01-11,2023,1,Wednesday,Debit Card,2
ORD_004708,USER_0744,Anjali Rao,Lucknow,Amritsari Haveli,North Indian,229.47,22.35,39.0,2024-07-13,2024,7,Saturday,Debit Card,4
ORD_004709,USER_0769,Meera Reddy,Indore,Punjabi Tadka,North Indian,266.67,0.0,53.0,2024-07-09,2024,7,Tuesday,Cash,3
ORD_004710,USER_0112,Sneha Joshi,Bhopal,Amritsari Haveli,North Indian,533.64,60.34,58.0,2024-10-19,2024,10,Saturday,UPI,2
ORD_004711,USER_0267,Suresh Reddy,Surat,Subway,Fast Food,185.72,0.0,54.0,2024-03-21,2024,3,Thursday,Wallet,4
ORD_004712,USER_0438,Vikram Verma,Pune,Baskin Robbins,Desserts,414.32,0.0,41.0,2024-01-29,2024,1,Monday,Credit Card,6
ORD_004713,USER_0225,Riya Nair,Lucknow,La Pino'z,Italian,698.42,77.71,34.0,2024-03-30,2024,3,Saturday,Credit Card,5
ORD_004714,USER_0492,Meera Reddy,Nagpur,Dragon House,Chinese,443.68,55.59,59.0,2024-12-10,2024,12,Tuesday,Cash,6
ORD_004715,USER_0354,Arun Joshi,Kolkata,Dhaba Express,North Indian,490.95,0.0,60.0,2023-08-12,2023,8,Saturday,UPI,5
ORD_004716,USER_0251,Anjali Patel,Surat,KFC,Fast Food,295.41,0.0,58.0,2023-02-21,2023,2,Tuesday,Debit Card,7
ORD_004717,USER_0009,Suresh Rao,Kolkata,Behrouz Biryani,Biryani,531.27,28.67,50.0,2023-09-16,2023,9,Saturday,Wallet,3
ORD_004718,USER_0438,Vikram Verma,Pune,Szechuan Kitchen,Chinese,371.36,45.69,35.0,2023-03-19,2023,3,Sunday,UPI,5
ORD_004719,USER_0387,Ananya Singh,Chandigarh,Amritsari Haveli,North Indian,650.64,89.2,58.0,2024-06-29,2024,6,Saturday,Wallet,2
ORD_004720,USER_0096,Neha Patel,Hyderabad,Bombay Street,Street Food,245.4,0.0,47.0,2024-05-11,2024,5,Saturday,Debit Card,5
ORD_004721,USER_0210,Arun Gupta,Chandigarh,Pani Puri Wala,Street Food,120.01,11.39,58.0,2024-06-23,2024,6,Sunday,Debit Card,6
ORD_004722,USER_0671,Arjun Gupta,Bhopal,Hyderabadi House,Biryani,371.32,52.66,36.0,2023-04-30,2023,4,Sunday,Debit Card,8
ORD_004723,USER_0271,Arun Nair,Chandigarh,Keventers,Desserts,197.26,15.22,50.0,2024-03-21,2024,3,Thursday,Debit Card,5
ORD_004724,USER_0489,Vikram Reddy,Bangalore,Delhi Chaat,Street Food,97.4,6.03,34.0,2023-10-12,2023,10,Thursday,Wallet,1
ORD_004725,USER_0281,Arjun Reddy,Delhi,Delhi Chaat,Street Food,126.7,21.26,,2024-01-14,2024,1,Sunday,Cash,2
ORD_004726,USER_0562,Kavya Sharma,Bangalore,Bombay Street,Street Food,148.56,19.41,34.0,2024-01-18,2024,1,Thursday,Credit Card,8
ORD_004727,USER_0749,Rajesh Nair,Delhi,Szechuan Kitchen,Chinese,537.66,0.0,23.0,2023-02-11,2023,2,Saturday,Debit Card,7
ORD_004728,USER_0604,Neha Nair,Delhi,Punjabi Tadka,North Indian,410.41,0.0,34.0,2023-10-21,2023,10,Saturday,UPI,7
ORD_004729,USER_0330,Arun Verma,Chennai,Biryani Blues,Biryani,425.76,57.8,37.0,2023-02-03,2023,2,Friday,Debit Card,7
ORD_004730,USER_0190,Amit Singh,Nagpur,Subway,Fast Food,536.88,64.64,28.0,2023-05-09,2023,5,Tuesday,Credit Card,4
ORD_004731,USER_0625,Rohit Patel,Ahmedabad,Dominos,Italian,997.3,100.16,32.0,2023-02-26,2023,2,Sunday,Debit Card,5
ORD_004732,USER_0200,Divya Rao,Lucknow,Lucknowi Biryani,Biryani,419.64,57.83,54.0,2024-04-28,2024,4,Sunday,Cash,3
ORD_004733,USER_0585,Vikram Kumar,Surat,Baskin Robbins,Desserts,174.36,24.26,20.0,2024-05-30,2024,5,Thursday,Wallet,5
ORD_004734,USER_0502,Karan Rao,Indore,Bombay Street,Street Food,144.14,19.14,50.0,2024-10-10,2024,10,Thursday,Credit Card,4
ORD_004735,USER_0477,Arun Sharma,Bhopal,Baskin Robbins,Desserts,335.2,27.8,52.0,2023-02-18,2023,2,Saturday,Credit Card,6
ORD_004736,USER_0448,Amit Rao,Jaipur,Giani's,Desserts,327.69,65.33,52.0,2023-01-28,2023,1,Saturday,Debit Card,7
ORD_004737,USER_0344,Divya Gupta,Pune,Punjab Grill,North Indian,585.55,0.0,43.0,2024-12-03,2024,12,Tuesday,Cash,4
ORD_004738,USER_0455,Karan Sharma,Chennai,Szechuan Kitchen,Chinese,320.69,62.84,21.0,2024-02-14,2024,2,Wednesday,Cash,3
ORD_004739,USER_0018,Sanjay Patel,Chandigarh,Pani Puri Wala,Street Food,192.13,13.86,42.0,2023-08-25,2023,8,Friday,Credit Card,5
ORD_004740,USER_0460,Meera Patel,Chennai,Mainland China,Chinese,423.61,0.0,59.0,2023-10-24,2023,10,Tuesday,Debit Card,4
ORD_004741,USER_0687,Meera Kumar,Ahmedabad,Udipi Kitchen,South Indian,249.96,0.0,,2024-03-11,2024,3,Monday,Debit Card,5
ORD_004742,USER_0209,Neha Kumar,Jaipur,Golgappa House,Street Food,210.31,13.37,57.0,2023-10-12,2023,10,Thursday,Wallet,2
ORD_004743,USER_0472,Rahul Nair,Chandigarh,Amritsari Haveli,North Indian,500.49,0.0,41.0,2024-11-18,2024,11,Monday,Debit Card,4
ORD_004744,USER_0784,Riya Reddy,Lucknow,Italian Bistro,Italian,628.11,63.32,60.0,2023-01-03,2023,1,Tuesday,UPI,5
ORD_004745,USER_0146,Anjali Patel,Delhi,Cream Stone,Desserts,448.17,24.64,49.0,2023-08-11,2023,8,Friday,Cash,4
ORD_004746,USER_0358,Arun Kumar,Chennai,Dosa Plaza,South Indian,222.62,17.2,28.0,2023-02-16,2023,2,Thursday,Wallet,3
ORD_004747,USER_0110,Meera Joshi,Ahmedabad,Hyderabadi House,Biryani,369.63,20.04,31.0,2024-07-14,2024,7,Sunday,UPI,4
ORD_004748,USER_0534,Arun Singh,Surat,Paradise Biryani,Biryani,598.41,99.12,27.0,2024-04-05,2024,4,Friday,Debit Card,2
ORD_004749,USER_0743,Rahul Gupta,Bhopal,Mainland China,Chinese,350.21,0.0,35.0,2023-03-28,2023,3,Tuesday,Cash,3
ORD_004750,USER_0437,Ananya Kumar,Kolkata,Italian Bistro,Italian,1045.99,135.56,22.0,2023-02-06,2023,2,Monday,UPI,3
ORD_004751,USER_0573,Priya Rao,Chennai,Wendy's,Fast Food,590.0,112.11,53.0,2023-07-29,2023,7,Saturday,Cash,2
ORD_004752,USER_0434,Neha Verma,Lucknow,Golgappa House,Street Food,157.15,23.57,22.0,2023-07-23,2023,7,Sunday,UPI,4
ORD_004753,USER_0487,Neha Patel,Chennai,Bombay Street,Street Food,162.82,14.09,40.0,2023-12-25,2023,12,Monday,Debit Card,5
ORD_004754,USER_0103,Priya Gupta,Ahmedabad,Punjabi Tadka,North Indian,601.45,111.29,28.0,2024-10-16,2024,10,Wednesday,Debit Card,4
ORD_004755,USER_0013,Arun Rao,Bangalore,McDonald's,Fast Food,297.69,48.32,59.0,2023-07-03,2023,7,Monday,Wallet,5
ORD_004756,USER_0562,Kavya Sharma,Bangalore,Saravana Bhavan,South Indian,262.17,25.9,48.0,2024-10-05,2024,10,Saturday,Credit Card,8
ORD_004757,USER_0217,Rajesh Nair,Hyderabad,Hyderabadi House,Biryani,404.37,48.89,29.0,2024-05-30,2024,5,Thursday,Cash,5
ORD_004758,USER_0540,Neha Nair,Kolkata,Dhaba Express,North Indian,764.72,0.0,38.0,2023-10-23,2023,10,Monday,Cash,3
ORD_004759,USER_0379,Ananya Nair,Chandigarh,Delhi Darbar,North Indian,547.91,0.0,44.0,2023-11-07,2023,11,Tuesday,Cash,3
ORD_004760,USER_0536,Priya Gupta,Ahmedabad,Chennai Express,South Indian,346.64,0.0,60.0,2024-11-27,2024,11,Wednesday,Debit Card,6
ORD_004761,USER_0645,Arun Nair,Kolkata,Giani's,Desserts,192.38,0.0,37.0,2023-04-02,2023,4,Sunday,UPI,4
ORD_004762,USER_0680,Sneha Joshi,Nagpur,Behrouz Biryani,Biryani,229.0,22.98,39.0,2023-02-13,2023,2,Monday,Cash,10
ORD_004763,USER_0657,Riya Rao,Jaipur,Dragon House,Chinese,464.9,85.44,59.0,2024-10-03,2024,10,Thursday,Cash,6
ORD_004764,USER_0667,Sanjay Reddy,Delhi,Natural Ice Cream,Desserts,415.85,41.5,42.0,2024-09-13,2024,9,Friday,Wallet,6
ORD_004765,USER_0042,Sanjay Sharma,Surat,Pasta Street,Italian,806.18,99.23,30.0,2023-08-05,2023,8,Saturday,Debit Card,2
ORD_004766,USER_0372,Neha Reddy,Delhi,Lucknowi Biryani,Biryani,539.16,44.83,42.0,2023-04-10,2023,4,Monday,Cash,5
ORD_004767,USER_0782,Arun Rao,Bangalore,Burger King,Fast Food,272.47,45.64,60.0,2023-09-24,2023,9,Sunday,UPI,5
ORD_004768,USER_0412,Amit Kumar,Indore,Italian Bistro,Italian,993.37,,33.0,2023-02-06,2023,2,Monday,Wallet,6
ORD_004769,USER_0728,Kavya Gupta,Pune,Punjabi Tadka,North Indian,783.74,103.86,54.0,2024-12-19,2024,12,Thursday,UPI,5
ORD_004770,USER_0508,Arun Gupta,Kolkata,Mainland China,Chinese,385.72,41.07,48.0,2023-04-17,2023,4,Monday,Cash,4
ORD_004771,USER_0579,Pooja Nair,Surat,Golgappa House,Street Food,149.56,0.0,57.0,2023-03-17,2023,3,Friday,Wallet,2
ORD_004772,USER_0119,Rohit Nair,Indore,Giani's,Desserts,464.41,0.0,21.0,2024-06-30,2024,6,Sunday,Credit Card,3
ORD_004773,USER_0642,Meera Reddy,Kolkata,Subway,Fast Food,198.86,0.0,26.0,2024-09-09,2024,9,Monday,Debit Card,2
ORD_004774,USER_0056,Vikram Nair,Bangalore,Chennai Express,South Indian,197.65,21.3,29.0,2023-09-16,2023,9,Saturday,Debit Card,2
ORD_004775,USER_0450,Sanjay Rao,Nagpur,Pizza Hut,Italian,1079.47,0.0,26.0,2023-06-08,2023,6,Thursday,Credit Card,2
ORD_004776,USER_0452,Amit Kumar,Delhi,Cream Stone,Desserts,280.97,0.0,30.0,2024-05-27,2024,5,Monday,Wallet,1
ORD_004777,USER_0364,Rohit Gupta,Pune,Pani Puri Wala,Street Food,147.66,19.68,60.0,2023-11-13,2023,11,Monday,Wallet,3
ORD_004778,USER_0664,Ananya Kumar,Ahmedabad,Chaat Corner,Street Food,230.75,14.64,41.0,2024-04-22,2024,4,Monday,UPI,2
ORD_004779,USER_0097,Sanjay Sharma,Ahmedabad,Keventers,Desserts,169.0,29.41,36.0,2023-10-12,2023,10,Thursday,Debit Card,3
ORD_004780,USER_0459,Karan Joshi,Lucknow,Chennai Express,South Indian,111.07,0.0,26.0,2023-12-07,2023,12,Thursday,Debit Card,3
ORD_004781,USER_0190,Amit Singh,Nagpur,Natural Ice Cream,Desserts,487.42,60.94,60.0,2023-10-18,2023,10,Wednesday,Credit Card,4
ORD_004782,USER_0614,Arun Kumar,Pune,Cream Stone,Desserts,391.36,24.63,56.0,2023-10-20,2023,10,Friday,Cash,5
ORD_004783,USER_0225,Riya Nair,Lucknow,Pani Puri Wala,Street Food,100.86,17.58,28.0,2023-02-15,2023,2,Wednesday,Cash,3
ORD_004784,USER_0618,Rajesh Verma,Ahmedabad,Italian Bistro,Italian,699.82,132.71,30.0,2023-07-16,2023,7,Sunday,Debit Card,4
ORD_004785,USER_0178,Riya Kumar,Kolkata,Delhi Chaat,Street Food,191.01,28.46,27.0,2023-01-03,2023,1,Tuesday,Debit Card,4
ORD_004786,USER_0448,Amit Rao,Jaipur,KFC,Fast Food,508.54,34.88,42.0,2023-01-04,2023,1,Wednesday,Credit Card,7
ORD_004787,USER_0290,Divya Gupta,Jaipur,Mainland China,Chinese,403.67,0.0,32.0,2023-12-28,2023,12,Thursday,Credit Card,6
ORD_004788,USER_0441,Kavya Rao,Chennai,Wok & Roll,Chinese,490.01,87.94,43.0,2023-08-01,2023,8,Tuesday,Debit Card,6
ORD_004789,USER_0075,Vikram Gupta,Lucknow,Amritsari Haveli,North Indian,410.94,74.22,60.0,2024-11-14,2024,11,Thursday,Debit Card,4
ORD_004790,USER_0792,Suresh Rao,Jaipur,Chowmein Corner,Chinese,252.98,33.18,60.0,2023-12-14,2023,12,Thursday,Cash,6
ORD_004791,USER_0523,Meera Verma,Chandigarh,Wendy's,Fast Food,463.71,55.93,29.0,2023-06-26,2023,6,Monday,UPI,5
ORD_004792,USER_0193,Ananya Singh,Chandigarh,La Pino'z,Italian,923.04,0.0,59.0,2023-02-03,2023,2,Friday,Credit Card,5
ORD_004793,USER_0501,Kavya Verma,Hyderabad,Dosa Plaza,South Indian,222.01,0.0,35.0,2023-06-05,2023,6,Monday,Credit Card,5
ORD_004794,USER_0159,Kavya Reddy,Nagpur,Baskin Robbins,Desserts,278.86,32.3,47.0,2024-04-04,2024,4,Thursday,Wallet,4
ORD_004795,USER_0344,Divya Gupta,Pune,Madras Cafe,South Indian,353.36,46.15,48.0,2024-10-11,2024,10,Friday,UPI,4
ORD_004796,USER_0771,Karan Sharma,Jaipur,Wendy's,Fast Food,217.97,19.68,59.0,2024-12-03,2024,12,Tuesday,Credit Card,5
ORD_004797,USER_0075,Vikram Gupta,Lucknow,Pasta Street,Italian,611.92,45.01,45.0,2024-05-15,2024,5,Wednesday,UPI,4
ORD_004798,USER_0517,Karan Gupta,Nagpur,Wendy's,Fast Food,559.42,61.9,,2023-01-05,2023,1,Thursday,UPI,1
ORD_004799,USER_0662,Riya Joshi,Delhi,Dominos,Italian,472.25,87.5,33.0,2023-02-02,2023,2,Thursday,Cash,6
ORD_004800,USER_0496,Riya Nair,Indore,Pani Puri Wala,Street Food,118.31,22.16,55.0,2023-01-16,2023,1,Monday,Wallet,4
ORD_004801,USER_0227,Karan Kumar,Delhi,Dominos,Italian,888.77,133.06,26.0,2023-04-15,2023,4,Saturday,Wallet,4
ORD_004802,USER_0017,Vikram Kumar,Surat,Chennai Express,South Indian,183.86,13.54,47.0,2024-02-17,2024,2,Saturday,Credit Card,3
ORD_004803,USER_0551,Kavya Nair,Pune,Punjab Grill,North Indian,333.25,51.31,59.0,2024-09-03,2024,9,Tuesday,Debit Card,3
ORD_004804,USER_0199,Pooja Nair,Ahmedabad,Saravana Bhavan,South Indian,182.81,33.66,56.0,2023-12-29,2023,12,Friday,UPI,4
ORD_004805,USER_0558,Meera Patel,Jaipur,Udipi Kitchen,South Indian,173.82,31.12,57.0,2024-05-11,2024,5,Saturday,Cash,7
ORD_004806,USER_0023,Arun Nair,Chandigarh,Giani's,Desserts,300.04,25.61,44.0,2023-01-13,2023,1,Friday,Debit Card,2
ORD_004807,USER_0062,Rajesh Rao,Delhi,Subway,Fast Food,577.76,114.59,31.0,2023-02-08,2023,2,Wednesday,Credit Card,1
ORD_004808,USER_0319,Arjun Patel,Chennai,Pani Puri Wala,Street Food,171.02,0.0,41.0,2024-10-16,2024,10,Wednesday,Cash,4
ORD_004809,USER_0654,Sanjay Rao,Indore,Chowmein Corner,Chinese,294.68,25.55,22.0,2024-10-18,2024,10,Friday,UPI,5
ORD_004810,USER_0129,Meera Reddy,Indore,Saravana Bhavan,South Indian,186.73,0.0,50.0,2024-06-26,2024,6,Wednesday,Wallet,2
ORD_004811,USER_0596,Ananya Gupta,Kolkata,Chaat Corner,Street Food,77.19,9.92,22.0,2024-02-09,2024,2,Friday,Wallet,1
ORD_004812,USER_0627,Karan Kumar,Indore,Bombay Street,Street Food,223.45,24.43,43.0,2023-07-08,2023,7,Saturday,Cash,5
ORD_004813,USER_0547,Vikram Kumar,Lucknow,Pasta Street,Italian,383.65,72.7,30.0,2024-07-19,2024,7,Friday,Cash,2
ORD_004814,USER_0298,Kavya Joshi,Ahmedabad,Delhi Darbar,North Indian,482.63,0.0,53.0,2023-08-20,2023,8,Sunday,UPI,2
ORD_004815,USER_0085,Amit Nair,Lucknow,Burger King,Fast Food,158.05,22.19,29.0,2024-08-15,2024,8,Thursday,Cash,3
ORD_004816,USER_0054,Karan Joshi,Hyderabad,Hyderabadi House,Biryani,478.46,0.0,20.0,2023-07-01,2023,7,Saturday,Credit Card,5
ORD_004817,USER_0668,Rajesh Joshi,Mumbai,Subway,Fast Food,381.15,56.41,59.0,2023-10-20,2023,10,Friday,Wallet,4
ORD_004818,USER_0734,Ananya Gupta,Jaipur,Wok & Roll,Chinese,325.71,0.0,27.0,2023-08-25,2023,8,Friday,Debit Card,2
ORD_004819,USER_0179,Sanjay Kumar,Nagpur,Szechuan Kitchen,Chinese,327.81,49.37,31.0,2023-08-01,2023,8,Tuesday,Debit Card,6
ORD_004820,USER_0263,Rajesh Kumar,Pune,Punjab Grill,North Indian,555.6,48.52,38.0,2023-10-31,2023,10,Tuesday,UPI,5
ORD_004821,USER_0790,Neha Reddy,Jaipur,Biryani Blues,Biryani,648.62,71.53,39.0,2023-08-29,2023,8,Tuesday,Debit Card,4
ORD_004822,USER_0615,Pooja Patel,Lucknow,Subway,Fast Food,173.45,25.04,56.0,2024-07-13,2024,7,Saturday,Credit Card,5
ORD_004823,USER_0755,Suresh Nair,Kolkata,Subway,Fast Food,329.9,57.86,35.0,2023-08-10,2023,8,Thursday,UPI,6
ORD_004824,USER_0359,Arun Rao,Indore,Biryani Blues,Biryani,211.95,21.29,35.0,2024-10-25,2024,10,Friday,Wallet,5
ORD_004825,USER_0505,Meera Gupta,Indore,Behrouz Biryani,Biryani,812.15,97.23,22.0,2023-01-14,2023,1,Saturday,Wallet,4
ORD_004826,USER_0596,Ananya Gupta,Kolkata,Dhaba Express,North Indian,466.28,0.0,60.0,2023-04-29,2023,4,Saturday,Cash,3
